270,168640,579392,312133535744
271,156643,324570,153861078723
272,132354,213268,109522471042
273,186578,574038,313214061722
274,91727,230803,120584757679
275,152133,386587,165190312295
276,45265,183929,94822776393
277,130662,215830,106694512038
278,118780,265993,140945348050
279,156619,355965,164221597147
280,135861,332524,163259932274
281,93140,243996,123369455380
282,122261,197919,104502942445
283,169356,297988,150544197900
284,143536,374741,164535589649
285,120439,210443,105174599535
286,156990,426826,184853251002
287,146274,333958,163406571548
288,122758,327559,150256730174
289,116082,184813,96033761226
290,168382,554439,311629299035
291,104857,145816,72382831129
292,126098,399634,173394368610
293,115904,138518,70309169024
294,185443,577656,313209674420
295,154413,390888,165215624418
296,129376,207228,105081532288
297,144247,274646,143086957543
298,131722,198455,107385272506
299,124753,189571,96461079657
300,154618,346535,164060982941
301,132130,518028,202538386596
302,151055,364107,164835889391
303,161865,275508,143137461001
304,143057,351263,163644482391
305,154475,350964,164077927834
306,183905,643316,317586963730
307,121370,220577,106818117722
308,133365,208351,107954741229
309,146668,389295,164813139189
310,153439,368068,164877791930
311,120355,199306,104528806691
312,53749,283278,139368977849
313,169345,298027,150544215121
314,147826,455812,186231392962
315,121388,205626,105033313076
316,74283,115391,47794410971
317,154618,538787,310440720147
318,107912,209426,105111640112
319,158845,376866,165232520870
320,97909,153187,79698023157
321,158260,360745,164962569825
322,162197,265651,141863712885
323,120923,277831,141127987567
324,122075,191104,96476730451
325,147515,317954,152844632299
326,136664,294032,145309973032
327,131226,215077,109555232986
328,150951,348117,164030306619
329,51802,197103,103416571642
330,96451,339532,157268078757
331,108775,125888,49071065735
332,84973,130551,49243093981
333,109039,103926,44453002679
334,142126,224640,110119043350
335,77264,249021,129290321712
336,42915,175973,87205079443
337,113016,246097,129192309112
338,94277,198321,104251665421
339,128039,213385,106657874703
340,142774,223613,110110768078
341,136491,368320,164340586634
342,157525,355653,164223463987
343,153982,346549,164060426169
344,107574,175634,87740780774
345,157138,287666,145002756706
346,95504,245968,129140207632
347,151002,379350,165102744476
348,118932,309596,149711643568
349,154394,363595,164867216077
350,160908,318254,152856317260
351,118769,193426,96573807969
352,158401,300290,150652619329
353,118380,214861,106648405916
354,68865,256953,133558024225
355,110464,125372,49066999040
356,162927,443372,185937517419
357,155986,340270,163963938396
358,140793,221887,110077837305
359,161247,277942,143205497711
360,156923,299841,150639676091
361,82273,212489,104935212809
362,131298,208251,107953569578
363,93921,186960,95818194177
364,166929,318616,152958800929
365,152468,399511,180615357660
366,155685,337758,163948337526
367,127380,209075,105180723308
368,134313,262727,141738838489
369,138866,216887,109571812842
370,119264,195365,96610055560
371,44966,175531,87201606870
372,151765,320513,153597512245
373,71198,180979,95569815678
374,166208,287737,145095489040
375,122085,198173,104504500109
376,157264,327094,153940841312
377,158347,383578,165252207054
378,119261,369358,162555097593
379,119656,197901,104501692312
380,130702,527340,284201808234
381,127614,340372,158360573812
382,123003,294123,141710900687
383,156898,288175,145015328722
384,144996,341895,163464439861
385,171765,516648,203631123857
386,136449,317155,152763326545
387,111303,199325,104478219919
388,132019,216388,109564252611
389,148667,320015,153582964219
390,137745,320668,153564779809
391,65138,211981,104150140874
392,120637,387259,163101118427
393,157977,289118,145065850217
394,141344,366934,164446148884
395,86698,247714,129179894986
396,146750,338033,163458457513
397,110390,130432,49352188070
398,150703,384318,165120413182
399,83199,160684,82437574495
400,131624,220183,109697894840
401,120076,189447,96448299196
402,43609,184095,94820175609
403,121290,198876,104527486610
404,153657,321478,153603604969
405,122057,197736,104502441489
406,95509,373008,161582613265
407,59941,230319,120358488805
408,125214,204406,104684644598
409,154606,347675,164062210541
410,117385,226595,107317112889
411,107538,131765,68907287634
412,121931,191648,96483025939
413,120825,233332,120790972249
414,84198,201581,104358000526
415,156086,395975,180574347998
416,96982,276709,140119439670
417,126943,202765,104674449119
418,161369,293511,145339351929
419,160754,370900,165059164952
420,61347,175506,87235147971
421,58751,406326,172825013751
422,151650,297336,150427752066
423,157908,325805,153923374900
424,139163,339561,163326105291
425,118741,193804,96579966661
426,107212,130600,49354427916
427,154337,330845,163793385811
428,119982,200360,104537142038
429,116518,203160,104657275654
430,149402,358202,164102113228
431,109060,143335,71394862404
432,112632,161253,82518464376
433,115451,149169,77567529467
434,136723,327252,153903927587
435,154896,362825,164867805761
436,161849,606268,315092899756
437,41842,283193,139151089542
438,116570,221299,107173244026
439,119311,195953,96616425503
440,161163,275512,143137078283
441,158401,298605,150454521617
442,116714,205985,105034249498
443,43260,176544,87385983660
444,118862,216762,106684362294
445,88806,161451,82470292966
446,154484,344011,163877714533
447,135250,211188,108083195074
448,155255,305177,151501051575
449,70529,207000,104727796225
450,116336,292096,141636801792
451,125964,261042,134182969484
452,38405,192723,95433492525
453,119432,192313,96484276760
454,131489,207432,107946758913
455,127610,212063,105222606842
456,146678,334927,163409083005
457,42204,324582,147876149624
458,106824,119267,48193954392
459,98963,138845,70313604691
460,101657,134397,69224356953
461,115327,109235,44931689855
462,138908,217804,109663720148
463,151627,340616,163863355594
464,150580,378140,165099408240
465,119868,212839,105208652284
466,184376,787678,364066127274
467,131776,420290,181748066320
468,108782,135248,69963498158
469,167943,623583,316787741055
470,119769,199894,104534891761
471,122215,195164,96610865031
472,138796,418077,181742208876
473,166239,282528,144105562671
474,126943,211595,105213548159
475,129649,194561,96625296713
476,118009,199220,104525479377
477,129816,363958,162502511464
478,119992,203222,104661424624
479,119090,307621,149703331110
480,154151,406859,180873478943
481,111309,330968,157934744273
482,104351,125111,49059133823
483,159254,300814,150656943462
484,150591,347268,164029811386
485,152333,319046,152863613261
486,137932,319945,153549114908
487,103278,531191,284098289278
488,149944,363976,164833254080
489,156301,323438,153676270925
490,123899,214316,106661771219
491,121987,370587,162562491023
492,106440,125902,49064947528
493,127070,203949,104685774558
494,153734,340241,163871555881
495,138206,327448,153905315374
496,140240,226807,110218706152
497,121979,197817,104502538075
498,128484,596353,290638260257
499,111474,218370,106733061474
500,121178,211395,105199092858
501,154931,325595,153872184563
502,122322,373586,162593993484
503,92833,406313,173631157001
504,122140,195928,96617679444
505,151145,346284,164029295826
506,124976,235143,121195201264
507,154819,377231,165131968607
508,119747,212784,105208445955
509,90199,171150,86830745447
510,60118,401020,172330434246
511,179810,739741,324721535321
512,118130,146025,72402573554
513,146892,346016,163657016480
514,128848,289465,141693918082
515,131809,520116,202546011681
516,137119,363780,164324147898
517,130070,351560,158778663316
518,48358,166289,86113131158
519,154617,364664,164878794690
520,132589,254557,134226329453
521,92495,138142,70228532623
522,118469,157496,82001128709
523,136886,222769,110073559374
524,146275,473176,198295277315
525,153394,317036,152796652962
526,136073,343041,163332128899
527,122991,205010,105042316599
528,159508,287691,145003357300
529,182612,690093,320653859276
530,122226,200610,104538727778
531,186203,571831,313112455071
532,75078,420300,175633803014
533,45691,167509,86132233147
534,151528,291401,145262096024
535,171473,516404,203630533409
536,135363,250755,130471691683
537,152915,350951,164071110175
538,41676,181254,94782952628
539,120159,203367,104662885631
540,131599,272232,142829798415
541,187883,526833,312549440405
542,82169,167656,86558199465
543,129999,403169,173777613855
544,120320,210341,105173164168
545,105527,115538,47923794151
546,131994,249737,130101566522
547,134459,271960,142829368491
548,129393,203959,104686841321
549,96914,144335,72108357458
550,152714,373055,164939007453
551,42082,171469,86395783058
552,118428,157859,82091820220
553,147807,338500,163817337530
554,154942,328934,163790872252
555,161482,308663,151728347994
556,179842,653693,317289239897
557,46907,191427,95352242555
558,154486,330322,163792698156
559,168726,489823,200693893870
560,42285,198001,103373662493
561,102402,234844,121168341506
562,157463,283757,144208815415
563,61196,396959,172196580028
564,91903,132927,68952389631
565,162849,598458,314996470438
566,108888,148565,77529189592
567,117512,224251,107210336824
568,138532,420884,181762819656
569,129081,210575,105192227833
570,154672,381105,165148643073
571,132743,339350,163283845438
572,158187,340706,163972578446
573,157799,332567,163905349951
574,147970,333819,163764327757
575,98620,202088,104564581204
576,126541,212167,105219851453
577,158975,315954,152786590447
578,156328,468517,198199816600
579,150657,299585,150630762513
580,127327,216147,106698951807
581,116574,200062,104531357430
582,98837,265247,140670927803
583,100830,192690,96503757942
584,139377,220768,109716743489
585,157586,361402,164956718924
586,113606,263519,140750844606
587,114912,278858,141465646216
588,127895,199299,104545341551
589,103595,147305,72465879659
590,118295,228369,107350394959
591,101418,121605,48257171866
592,147121,412008,181524132737
593,112910,176471,87924748638
594,132413,252090,130594486493
595,106684,170242,86915418348
596,119385,206773,105040784601
597,127230,416031,174997905406
598,88039,353591,157726236223
599,59265,301024,147475916801
600,154974,287362,144995918446
601,90014,194591,96340368126
602,113221,216020,106627304581
603,42815,323748,147875794293
604,155737,332237,163896718035
605,97096,256920,133579962632
606,180863,753425,325165329323
607,88158,353722,157729070044
608,158286,385763,165298336941
609,122399,198263,104504600831
610,156342,301277,150701710774
611,114147,147740,77403123043
612,152644,347640,164055053664
613,155000,372824,164947442624
614,107774,127666,49270905582
615,170625,658932,318396396609
616,97646,484112,192828689686
617,84794,228725,107082279386
618,93380,147666,77384500036
619,50070,200262,103458918630
620,150927,381928,165115581674
621,136659,691801,320006057351
622,136210,292424,145246848034
623,116388,183669,95941409164
624,99912,155237,80246102216
625,69803,119456,48056518795
626,86341,216649,106415834637
627,168278,670554,318726524314
628,151949,370287,164921513207
629,152762,377706,165123825356
630,136366,221057,109705040158
631,69582,245743,123391172526
632,153974,371035,164932828013
633,164183,288677,145111671607
634,161196,372471,165062041013
635,123458,555604,285599747138
636,154230,526217,310397039729
637,44890,180804,94778016978
638,149275,388048,165162210186
639,86069,171671,86828650997
640,117510,232374,120756957830
641,49480,288925,139460711138
642,95953,368964,161549283617
643,117978,229762,120614356378
644,87718,353570,157726166044
645,126228,313865,150136750482
646,151467,330792,163762048202
647,158734,357300,164242998712
648,150209,468677,198184244361
649,102909,113320,45002946389
650,118915,208605,105073777291
651,144336,334900,163399247632
652,158636,321937,153656015004
653,114799,175276,87761897359
654,154041,331605,163793312659
655,40912,182683,94797520488
656,117043,189477,96444899787
657,157254,355856,164223525160
658,157342,335606,163904804796
659,119155,199770,104534691683
660,44600,155556,80190068792
661,41981,194343,95456687613
662,106191,177565,87933493023
663,156079,346520,164152723946
664,106533,88169,39669810325
665,150027,350069,164041135515
666,42164,170519,86381828596
667,100036,210182,105101726884
668,112050,370574,162357036460
669,152070,363887,164858762365
670,154643,497297,202190127879
671,170689,668077,318710954309
672,134520,297452,150393022376
673,54886,298099,147399654942
674,124722,250445,129751014002
675,88808,250352,129675224392
676,151493,360217,164114702691
677,85437,135638,69941514045
678,151265,461016,197670706945
679,160257,419659,181912617237
680,118621,192977,96571739229
681,168400,305067,151556222576
682,130649,204080,104687545425
683,157959,359736,164245996906
684,129857,212908,105226397313
685,136467,329074,163245659918
686,41537,199056,103398706177
687,142617,449676,185881690593
688,154755,377772,165132223578
689,59590,294615,139568149054
690,61269,238015,122497661877
691,152759,597059,314688740439
692,150309,292323,145275871445
693,44484,182513,94809553932
694,241019,591078,337300848286
695,149772,349543,164040479925
696,112710,136926,70048961926
697,120219,213031,106640470267
698,144465,362890,164456653382
699,126026,200705,104640807962
700,120462,214144,106649030678
701,69015,408536,173581195847
702,155985,355941,164221040147
703,156982,337313,163950317097
704,156549,340935,163964768311
705,129669,363815,162502428731
706,115985,135188,69969431569
707,160143,366972,165008348666
708,153589,346636,164054870642
709,110464,247711,129233682080
710,137385,325947,153884318937
711,157630,333841,163903605673
712,136016,323858,153816707680
713,123096,207038,105075850992
714,136629,546523,309452553447
715,169204,288540,145113620388
716,103940,311922,149805607448
717,131385,207366,107946721777
718,146264,328838,163386647188
719,145876,324763,153841581684
720,53109,322422,148056784697
721,182466,610790,316510696476
722,155947,356499,164232317327
723,157185,360345,164240376131
724,146818,344754,163655894284
725,111414,72283,35892874094
726,104662,130722,49348889190
727,138613,320752,153564967589
728,169088,547085,311601233961
729,107904,512263,197133549610
730,153913,366862,164882483926
731,119023,202065,104635866399
732,121541,197935,104502736557
733,146970,340750,163471753948
734,118594,224130,107210556450
735,133566,285203,144221681918
736,153536,341583,163867177045
737,155700,345040,164148632352
738,119990,286494,141528025020
739,83674,232103,120687544250
740,128172,356431,158898087162
741,151069,334843,163777959911
742,116106,203521,104659177498
743,49304,164609,86072363064
744,85693,376182,161513631609
745,154171,589728,311112152852
746,159035,282870,144192795115
747,166139,286585,144373800635
748,153347,309083,151723947091
749,120949,197718,104502169061
750,104345,134575,69228674905
751,116811,313644,150068140261
752,150278,452761,186179093774
753,142625,394977,180430164485
754,151475,318354,152846645475
755,144840,328785,163379851649
756,43423,196835,103365668991
757,154374,360768,164862038056
758,111667,180617,95853347659
759,180403,779612,326217341786
760,52775,160713,82236622951
761,152338,338745,163851470665
762,157961,290559,145086051673
763,85578,128868,49180033802
764,158809,440224,185195108513
765,71916,265846,139618451064
766,150337,336814,163822134358
767,108507,307346,149486424909
768,43259,173640,87137259179
769,150775,356283,164097290095
770,40260,211278,104058373796
771,93462,223762,106958178406
772,157316,281464,143995952132
773,146541,363449,164465307107
774,115998,483492,193072619734
775,152791,376175,164944262783
776,131350,377997,164552131193
777,130623,210018,105190367607
778,42040,191034,95347288944
779,121251,206990,105064321955
780,159848,331525,163918981265
781,121005,217035,106685961021
782,155854,340374,163963855292
783,129346,206309,105056494730
784,156784,349855,164168493909
785,119342,190617,96473385758
786,118928,194017,96582938696
787,150699,531542,310343440798
788,120253,191453,96476257245
789,109690,153418,79718605434
790,58154,245505,123209797738
791,160962,291116,145268821762
792,102273,119685,48190368017
793,161784,286910,144999645160
794,55656,246627,128944869864
795,53391,273996,138943160565
796,147315,342884,163476094490
797,97505,135175,69938612193
798,129585,214391,106667026921
799,93893,234222,121094786949
800,104366,224647,107152888254
801,169485,298342,150545350989
802,167702,566439,311978370651
803,86473,251216,129707947273
804,133557,344232,163485765218
805,149978,339417,163826627529
806,81564,127043,49134930044
807,152613,372224,164927637538
808,136853,220865,109704613965
809,120468,199752,104535003716
810,136617,217849,109662632729
811,180277,648004,317626587698
812,112374,135131,69247759350
813,50300,389365,160961707890
814,121886,203382,104663918838
815,150204,314884,152593533356
816,106602,125178,49065318090
817,128362,236665,121321535850
818,120300,206121,105038771996
819,165754,289756,145162221482
820,148691,363640,164826756938
821,122054,331615,158141674174
822,153267,363640,164860829514
823,127356,216801,106701186396
824,118915,206164,105038518403
825,113305,344231,158465313131
826,42118,197292,103366931078
827,120327,240811,122928351399
828,119439,205706,105032389175
829,151406,485831,200355595710
830,91698,208655,104818607082
831,171427,482670,200166667171
832,157335,282062,144008777063
833,156142,343504,163969235368
834,145226,371822,164525389020
835,110857,214652,106600393361
836,114005,183207,95890072813
837,162255,297774,150440800079
838,159338,291707,145271543514
839,166908,292132,145376209836
840,129946,210831,105192837882
841,85646,134927,69218776910
842,118680,202521,104635128408
843,122336,582046,287639973712
844,169364,286436,144374720804
845,107535,115707,47929840735
846,133452,207987,107954105404
847,41719,170231,86377880567
848,44949,177425,87402657845
849,87230,181820,95645088726
850,130351,570955,286671815487
851,159020,377574,165232925876
852,174204,718397,321962123244
853,155661,305432,151507702797
854,70230,207945,104736065102
855,131741,351831,163500037047
856,105698,133612,69161948834
857,136263,272949,142881215255
858,119520,270575,141079936170
859,98508,165045,86587497244
860,154455,334878,163810255742
861,120545,210887,105175291305
862,151928,369248,164920442496
863,133491,207924,107954073027
864,97931,138920,70292058635
865,106246,99350,44305828006
866,113570,150587,78065940386
867,82064,159464,82066443280
868,132705,335775,163233753431
869,151596,350354,164068608420
870,154836,342574,163878053492
871,120965,198836,104527444101
872,103917,245214,123450638285
873,100346,151098,78098134906
874,128274,213280,106657767490
875,133351,303962,151403437767
876,112778,271707,140884730574
877,86497,178772,87885429633
878,133610,205403,107914256186
879,139350,337816,163411485544
880,133501,206167,107921067517
881,102526,512306,197082095452
882,147350,430708,184796509386
883,42077,196633,103364693597
884,108794,186178,95994549618
885,153607,347636,164061336890
886,82169,163772,82605289305
887,152618,290717,145080325530
888,83763,158158,82026650323
889,137065,332356,163262118034
890,126829,212953,105222491933
891,119357,193284,96576537045
892,92624,404506,173536206432
893,183475,630855,317368343071
894,88889,150757,78054890681
895,131766,292865,145290725558
896,158404,398737,180630268940
897,160465,306439,151526607729
898,119567,205764,105032433815
899,167194,286383,144373081466
900,153164,347640,164055578080
901,144555,329960,163382877386
902,140406,296816,150354481830
903,43953,240832,122646582353
904,40961,182766,94808744609
905,150993,423941,181951572165
906,153258,347362,164055538828
907,157619,285681,144264657075
908,101778,147164,72462294546
909,127785,210521,105191164697
910,121499,203903,104670018299
911,112050,174397,87722982834
912,151976,354847,164119349717
913,141621,287486,144968611301
914,128863,202608,104655088727
915,160863,368669,165056357371
916,146952,344570,163656062404
917,156465,307384,151708300449
918,43016,184215,94820239544
919,133504,207393,107947782152
920,135308,335946,163309457636
921,155097,374568,164948846274
922,78869,342712,157027961745
923,154709,361542,164864471606
924,122444,233406,120791624588
925,90608,137511,70210621424
926,115796,158549,82101609268
927,181426,530429,312472223417
928,96355,509574,196317058093
929,139230,334634,163274794732
930,87293,311551,148999569403
931,137150,317343,152764333566
932,70795,208024,104736365075
933,141060,370332,164487905648
934,128570,353027,158865425742
935,126727,279647,141540270783
936,98121,240388,122842075913
937,153323,269257,142110854811
938,154160,359315,164144958213
939,41184,183540,94816615808
940,156427,383457,165243737227
941,139329,215807,109574270633
942,100696,189350,96372155632
943,121569,204533,104672247177
944,151243,591481,314629114805
945,140048,228035,110245429352
946,88633,166512,86543814825
947,110065,162685,82626199409
948,154701,351806,164080395766
949,3630,318072,146613743316
950,45722,166577,86115670074
951,72995,414071,174755377619
952,165475,637104,316844567818
953,88667,343043,157234237775
954,42700,165730,86064220748
955,156874,382475,165242249421
956,154545,291097,145260854449
957,130942,213471,106659041278
958,109484,136874,70048234284
959,97078,507660,195956770228
960,75176,408314,173596408624
961,155369,346342,164062887062
962,163676,285150,144263067500
963,102510,280380,141216587508
964,96599,143616,72090257559
965,67418,209507,104826528890
966,99892,150918,78074894900
967,128949,480890,192701397861
968,119041,193317,96576495753
969,111269,211141,105147240845
970,150730,428817,184838532134
971,101404,240889,122910910524
972,169513,285644,144358999433
973,150720,400111,180610496852
974,146041,285794,144244851433
975,103210,271137,140812160070
976,140096,327773,163343642961
977,156704,299405,150635677072
978,137087,327418,153904215791
979,127547,198067,104518592891
980,135474,523226,202594035596
981,59465,386473,161000626371
982,152973,370801,164926494115
983,116727,198825,104522544975
984,120643,202249,104637744651
985,103839,140204,71057382943
986,134237,214090,109531399797
987,154234,377715,165130616717
988,126857,207038,105077242545
989,130832,243859,123436101808
990,42941,192337,95356311901
991,155912,367152,164974953856
992,110839,309665,149510348055
993,128592,367243,162531152266
994,116153,210882,105171046769
995,126370,197046,104507275682
996,118901,194110,96584347621
997,107457,125888,49070582273
998,166234,288607,145111988090
999,122742,194228,96585870790
1000,105531,113334,45004237299
1001,146064,331830,163402254100
1002,123483,189534,96460705523
1003,154936,383187,165152971653
1004,196487,680429,319885930831
1005,154535,406080,180870111755
1006,121357,524813,284150595949
1007,154843,361879,164864582559
1008,111031,109998,44892320743
1009,132577,491211,200431556393
1010,151823,319186,152863846479
1011,161687,448649,186018144655
1012,53813,127180,48757048741
1013,127596,214339,106665968956
1014,120488,204488,104671449872
1015,119503,313257,150075267287
1016,161584,283591,144199623152
1017,128487,200622,104554461095
1018,88567,165552,86493657767
1019,136814,323045,153632621470
1020,165147,288218,145107661931
1021,136111,397714,180464625211
1022,73589,416197,174822761397
1023,136573,319728,153547666093
1024,156537,319968,153588458153
1025,110543,203466,104609601079
1026,139990,399727,180506491358
1027,128260,495071,196858847930
1028,97399,209963,104921835375
1029,114640,267062,140783868712
1030,131713,207319,107945367721
1031,157487,363560,164961586410
1032,155070,496228,202188090740
1033,45603,118112,47474393219
1034,120846,188649,96440853022
1035,151100,357061,164109245105
1036,173621,537375,311700919535
1037,149255,239082,123533514887
1038,122129,222454,107186940129
1039,118441,213742,106639635377
1040,46455,185217,94915937615
1041,116046,197469,104491437726
1042,135044,329318,163221247028
1043,148880,362907,164825908037
1044,41806,184417,94908834846
1045,104302,543294,285105364858
1046,150758,287320,144993623686
1047,160847,373293,165073396987
1048,145618,335206,163407050268
1049,78278,121800,48133123590
1050,166233,288111,145107806073
1051,119965,250513,129748247613
1052,43517,204134,103542224373
1053,122211,381488,162996493829
1054,136245,268222,142026888677
1055,150832,449357,185979421636
1056,56229,222367,106112965549
1057,107301,193711,96527934381
1058,152348,338577,163851420577
1059,45407,178969,87458592319
1060,118536,217377,106772127768
1061,92486,167940,86747128582
1062,146790,366404,164479055928
1063,129537,575218,287409656849
1064,145003,322804,153639965579
1065,118259,546431,285287710679
1066,157494,361642,164957408876
1067,132495,253247,130629615279
1068,157873,325592,153878338721
1069,156320,357756,164233846096
1070,101881,190063,96380188665
